product_id,product_name,brand,category,gender,size,price,link,image_url,hashtag,style1,style2,style3
6448424,[젠플록스X르아브] [2PACK] 플록스 에어로쿨 크롭 티셔츠,learve,상의,공용,2XL,44000,https://www.musinsa.com/products/6448424,https://image.msscdn.net/thumbnails/images/goods_img/20260508/6448424/6448424_17800335733146_500.jpg,"반소매티셔츠, 반팔티, 반팔티셔츠, 반소매, 여름반팔, 크롭티, 머슬핏",스포티,스트리트,모던
6154808,[크롭] 배색 롤업 크롭 반팔 티셔츠_블랙,kiimuir,상의,공용,XS,39600,https://www.musinsa.com/products/6154808,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154808/6154808_17738164036286_500.jpg,"반팔티, 반팔, 여름티셔츠, 여름반팔, 로고티셔츠, 중고상품, 티셔츠",모던,스트리트,리조트
6154808,[크롭] 배색 롤업 크롭 반팔 티셔츠_블랙,kiimuir,상의,공용,S,39600,https://www.musinsa.com/products/6154808,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154808/6154808_17738164036286_500.jpg,"반팔티, 반팔, 여름티셔츠, 여름반팔, 로고티셔츠, 중고상품, 티셔츠",모던,스트리트,리조트
6154808,[크롭] 배색 롤업 크롭 반팔 티셔츠_블랙,kiimuir,상의,공용,M,39600,https://www.musinsa.com/products/6154808,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154808/6154808_17738164036286_500.jpg,"반팔티, 반팔, 여름티셔츠, 여름반팔, 로고티셔츠, 중고상품, 티셔츠",모던,스트리트,리조트
6154808,[크롭] 배색 롤업 크롭 반팔 티셔츠_블랙,kiimuir,상의,공용,L,39600,https://www.musinsa.com/products/6154808,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154808/6154808_17738164036286_500.jpg,"반팔티, 반팔, 여름티셔츠, 여름반팔, 로고티셔츠, 중고상품, 티셔츠",모던,스트리트,리조트
6154808,[크롭] 배색 롤업 크롭 반팔 티셔츠_블랙,kiimuir,상의,공용,XL,39600,https://www.musinsa.com/products/6154808,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154808/6154808_17738164036286_500.jpg,"반팔티, 반팔, 여름티셔츠, 여름반팔, 로고티셔츠, 중고상품, 티셔츠",모던,스트리트,리조트
6154808,[크롭] 배색 롤업 크롭 반팔 티셔츠_블랙,kiimuir,상의,공용,2XL,39600,https://www.musinsa.com/products/6154808,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154808/6154808_17738164036286_500.jpg,"반팔티, 반팔, 여름티셔츠, 여름반팔, 로고티셔츠, 중고상품, 티셔츠",모던,스트리트,리조트
6520342,배색 레이어드 롤업 반팔 티셔츠_피그먼트 차콜,dimitriblack,상의,공용,XS,27900,https://www.musinsa.com/products/6520342,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520342/6520342_17794356728306_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",스트리트,젠더리스,리조트
6520342,배색 레이어드 롤업 반팔 티셔츠_피그먼트 차콜,dimitriblack,상의,공용,S,27900,https://www.musinsa.com/products/6520342,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520342/6520342_17794356728306_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",스트리트,젠더리스,리조트
6520342,배색 레이어드 롤업 반팔 티셔츠_피그먼트 차콜,dimitriblack,상의,공용,M,27900,https://www.musinsa.com/products/6520342,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520342/6520342_17794356728306_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",스트리트,젠더리스,리조트
6520342,배색 레이어드 롤업 반팔 티셔츠_피그먼트 차콜,dimitriblack,상의,공용,L,27900,https://www.musinsa.com/products/6520342,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520342/6520342_17794356728306_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",스트리트,젠더리스,리조트
6520342,배색 레이어드 롤업 반팔 티셔츠_피그먼트 차콜,dimitriblack,상의,공용,XL,27900,https://www.musinsa.com/products/6520342,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520342/6520342_17794356728306_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",스트리트,젠더리스,리조트
6520342,배색 레이어드 롤업 반팔 티셔츠_피그먼트 차콜,dimitriblack,상의,공용,2XL,27900,https://www.musinsa.com/products/6520342,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520342/6520342_17794356728306_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",스트리트,젠더리스,리조트
6154816,[크롭] 배색 롤업 크롭 반팔 티셔츠_버건디,kiimuir,상의,공용,XS,39600,https://www.musinsa.com/products/6154816,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154816/6154816_17742246954726_500.jpg,"반팔티, 반팔, 반팔티셔츠, 여름티셔츠, 티셔츠",리조트,컨트리,스트리트
6154816,[크롭] 배색 롤업 크롭 반팔 티셔츠_버건디,kiimuir,상의,공용,S,39600,https://www.musinsa.com/products/6154816,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154816/6154816_17742246954726_500.jpg,"반팔티, 반팔, 반팔티셔츠, 여름티셔츠, 티셔츠",리조트,컨트리,스트리트
6154816,[크롭] 배색 롤업 크롭 반팔 티셔츠_버건디,kiimuir,상의,공용,M,39600,https://www.musinsa.com/products/6154816,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154816/6154816_17742246954726_500.jpg,"반팔티, 반팔, 반팔티셔츠, 여름티셔츠, 티셔츠",리조트,컨트리,스트리트
6154816,[크롭] 배색 롤업 크롭 반팔 티셔츠_버건디,kiimuir,상의,공용,L,39600,https://www.musinsa.com/products/6154816,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154816/6154816_17742246954726_500.jpg,"반팔티, 반팔, 반팔티셔츠, 여름티셔츠, 티셔츠",리조트,컨트리,스트리트
6154816,[크롭] 배색 롤업 크롭 반팔 티셔츠_버건디,kiimuir,상의,공용,XL,39600,https://www.musinsa.com/products/6154816,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154816/6154816_17742246954726_500.jpg,"반팔티, 반팔, 반팔티셔츠, 여름티셔츠, 티셔츠",리조트,컨트리,스트리트
6154816,[크롭] 배색 롤업 크롭 반팔 티셔츠_버건디,kiimuir,상의,공용,2XL,39600,https://www.musinsa.com/products/6154816,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154816/6154816_17742246954726_500.jpg,"반팔티, 반팔, 반팔티셔츠, 여름티셔츠, 티셔츠",리조트,컨트리,스트리트
6238769,[10주년기획] © 모두의 수소봉제 반팔 티셔츠 (COOLMAX® 원단)_7 COLOR,dimitriblack,상의,공용,XS,18900,https://www.musinsa.com/products/6238769,https://image.msscdn.net/thumbnails/images/goods_img/20260401/6238769/6238769_17770137145106_500.jpg,"트레이닝, 기본티, 무지, 짐웨어, 크롭티, 피그먼트, 면티",스트리트,힙합,레트로
6238769,[10주년기획] © 모두의 수소봉제 반팔 티셔츠 (COOLMAX® 원단)_7 COLOR,dimitriblack,상의,공용,S,18900,https://www.musinsa.com/products/6238769,https://image.msscdn.net/thumbnails/images/goods_img/20260401/6238769/6238769_17770137145106_500.jpg,"트레이닝, 기본티, 무지, 짐웨어, 크롭티, 피그먼트, 면티",스트리트,힙합,레트로
6238769,[10주년기획] © 모두의 수소봉제 반팔 티셔츠 (COOLMAX® 원단)_7 COLOR,dimitriblack,상의,공용,M,18900,https://www.musinsa.com/products/6238769,https://image.msscdn.net/thumbnails/images/goods_img/20260401/6238769/6238769_17770137145106_500.jpg,"트레이닝, 기본티, 무지, 짐웨어, 크롭티, 피그먼트, 면티",스트리트,힙합,레트로
6238769,[10주년기획] © 모두의 수소봉제 반팔 티셔츠 (COOLMAX® 원단)_7 COLOR,dimitriblack,상의,공용,L,18900,https://www.musinsa.com/products/6238769,https://image.msscdn.net/thumbnails/images/goods_img/20260401/6238769/6238769_17770137145106_500.jpg,"트레이닝, 기본티, 무지, 짐웨어, 크롭티, 피그먼트, 면티",스트리트,힙합,레트로
6238769,[10주년기획] © 모두의 수소봉제 반팔 티셔츠 (COOLMAX® 원단)_7 COLOR,dimitriblack,상의,공용,XL,18900,https://www.musinsa.com/products/6238769,https://image.msscdn.net/thumbnails/images/goods_img/20260401/6238769/6238769_17770137145106_500.jpg,"트레이닝, 기본티, 무지, 짐웨어, 크롭티, 피그먼트, 면티",스트리트,힙합,레트로
6238769,[10주년기획] © 모두의 수소봉제 반팔 티셔츠 (COOLMAX® 원단)_7 COLOR,dimitriblack,상의,공용,2XL,18900,https://www.musinsa.com/products/6238769,https://image.msscdn.net/thumbnails/images/goods_img/20260401/6238769/6238769_17770137145106_500.jpg,"트레이닝, 기본티, 무지, 짐웨어, 크롭티, 피그먼트, 면티",스트리트,힙합,레트로
6190784,콜리지 티셔츠(M) GRAY,bape,상의,공용,XS,129000,https://www.musinsa.com/products/6190784,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6190784/6190784_17751793195452_500.jpg,해시태그 없음,스트리트,키치,리조트
6190784,콜리지 티셔츠(M) GRAY,bape,상의,공용,S,129000,https://www.musinsa.com/products/6190784,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6190784/6190784_17751793195452_500.jpg,해시태그 없음,스트리트,키치,리조트
6190784,콜리지 티셔츠(M) GRAY,bape,상의,공용,M,129000,https://www.musinsa.com/products/6190784,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6190784/6190784_17751793195452_500.jpg,해시태그 없음,스트리트,키치,리조트
6190784,콜리지 티셔츠(M) GRAY,bape,상의,공용,L,129000,https://www.musinsa.com/products/6190784,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6190784/6190784_17751793195452_500.jpg,해시태그 없음,스트리트,키치,리조트
6190784,콜리지 티셔츠(M) GRAY,bape,상의,공용,XL,129000,https://www.musinsa.com/products/6190784,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6190784/6190784_17751793195452_500.jpg,해시태그 없음,스트리트,키치,리조트
6190784,콜리지 티셔츠(M) GRAY,bape,상의,공용,2XL,129000,https://www.musinsa.com/products/6190784,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6190784/6190784_17751793195452_500.jpg,해시태그 없음,스트리트,키치,리조트
6154823,[크롭] 스트라이프 레이어드 헨리넥 반팔 티셔츠_차콜,kiimuir,상의,공용,XS,48600,https://www.musinsa.com/products/6154823,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154823/6154823_17745708085907_500.jpg,"반팔티셔츠, 티셔츠, 여름반팔",스트리트,펑크,레트로
6154823,[크롭] 스트라이프 레이어드 헨리넥 반팔 티셔츠_차콜,kiimuir,상의,공용,S,48600,https://www.musinsa.com/products/6154823,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154823/6154823_17745708085907_500.jpg,"반팔티셔츠, 티셔츠, 여름반팔",스트리트,펑크,레트로
6154823,[크롭] 스트라이프 레이어드 헨리넥 반팔 티셔츠_차콜,kiimuir,상의,공용,M,48600,https://www.musinsa.com/products/6154823,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154823/6154823_17745708085907_500.jpg,"반팔티셔츠, 티셔츠, 여름반팔",스트리트,펑크,레트로
6154823,[크롭] 스트라이프 레이어드 헨리넥 반팔 티셔츠_차콜,kiimuir,상의,공용,L,48600,https://www.musinsa.com/products/6154823,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154823/6154823_17745708085907_500.jpg,"반팔티셔츠, 티셔츠, 여름반팔",스트리트,펑크,레트로
6154823,[크롭] 스트라이프 레이어드 헨리넥 반팔 티셔츠_차콜,kiimuir,상의,공용,XL,48600,https://www.musinsa.com/products/6154823,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154823/6154823_17745708085907_500.jpg,"반팔티셔츠, 티셔츠, 여름반팔",스트리트,펑크,레트로
6154823,[크롭] 스트라이프 레이어드 헨리넥 반팔 티셔츠_차콜,kiimuir,상의,공용,2XL,48600,https://www.musinsa.com/products/6154823,https://image.msscdn.net/thumbnails/images/goods_img/20260318/6154823/6154823_17745708085907_500.jpg,"반팔티셔츠, 티셔츠, 여름반팔",스트리트,펑크,레트로
6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,trillion,상의,공용,XS,29900,https://www.musinsa.com/products/6230348,https://image.msscdn.net/thumbnails/images/goods_img/20260331/6230348/6230348_17751300373667_500.jpg,"니트, 반팔, 반팔니트, 크롭티셔츠, 헨리넥, 크롭, 린넨",스트리트,스포티,리조트
6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,trillion,상의,공용,S,29900,https://www.musinsa.com/products/6230348,https://image.msscdn.net/thumbnails/images/goods_img/20260331/6230348/6230348_17751300373667_500.jpg,"니트, 반팔, 반팔니트, 크롭티셔츠, 헨리넥, 크롭, 린넨",스트리트,스포티,리조트
6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,trillion,상의,공용,M,29900,https://www.musinsa.com/products/6230348,https://image.msscdn.net/thumbnails/images/goods_img/20260331/6230348/6230348_17751300373667_500.jpg,"니트, 반팔, 반팔니트, 크롭티셔츠, 헨리넥, 크롭, 린넨",스트리트,스포티,리조트
6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,trillion,상의,공용,L,29900,https://www.musinsa.com/products/6230348,https://image.msscdn.net/thumbnails/images/goods_img/20260331/6230348/6230348_17751300373667_500.jpg,"니트, 반팔, 반팔니트, 크롭티셔츠, 헨리넥, 크롭, 린넨",스트리트,스포티,리조트
6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,trillion,상의,공용,XL,29900,https://www.musinsa.com/products/6230348,https://image.msscdn.net/thumbnails/images/goods_img/20260331/6230348/6230348_17751300373667_500.jpg,"니트, 반팔, 반팔니트, 크롭티셔츠, 헨리넥, 크롭, 린넨",스트리트,스포티,리조트
6230348,워셔블 린넨 크롭 헨리넥 반팔 니트_7color,trillion,상의,공용,2XL,29900,https://www.musinsa.com/products/6230348,https://image.msscdn.net/thumbnails/images/goods_img/20260331/6230348/6230348_17751300373667_500.jpg,"니트, 반팔, 반팔니트, 크롭티셔츠, 헨리넥, 크롭, 린넨",스트리트,스포티,리조트
6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,dimitriblack,상의,공용,XS,24900,https://www.musinsa.com/products/6197077,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6197077/6197077_17767560262724_500.jpg,"반팔티, 크롭핏, 그래픽, 배색, 워싱, 코튼, 레트로",키치,젠더리스,스트리트
6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,dimitriblack,상의,공용,S,24900,https://www.musinsa.com/products/6197077,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6197077/6197077_17767560262724_500.jpg,"반팔티, 크롭핏, 그래픽, 배색, 워싱, 코튼, 레트로",키치,젠더리스,스트리트
6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,dimitriblack,상의,공용,M,24900,https://www.musinsa.com/products/6197077,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6197077/6197077_17767560262724_500.jpg,"반팔티, 크롭핏, 그래픽, 배색, 워싱, 코튼, 레트로",키치,젠더리스,스트리트
6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,dimitriblack,상의,공용,L,24900,https://www.musinsa.com/products/6197077,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6197077/6197077_17767560262724_500.jpg,"반팔티, 크롭핏, 그래픽, 배색, 워싱, 코튼, 레트로",키치,젠더리스,스트리트
6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,dimitriblack,상의,공용,XL,24900,https://www.musinsa.com/products/6197077,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6197077/6197077_17767560262724_500.jpg,"반팔티, 크롭핏, 그래픽, 배색, 워싱, 코튼, 레트로",키치,젠더리스,스트리트
6197077,VLAD 빈티지 ARCH 링거 티셔츠_2 COLOR,dimitriblack,상의,공용,2XL,24900,https://www.musinsa.com/products/6197077,https://image.msscdn.net/thumbnails/images/goods_img/20260325/6197077/6197077_17767560262724_500.jpg,"반팔티, 크롭핏, 그래픽, 배색, 워싱, 코튼, 레트로",키치,젠더리스,스트리트
6213122,시티보이 오버핏 피그먼트 반팔 셔츠 7COLOR,untapped,상의,공용,XS,29880,https://www.musinsa.com/products/6213122,https://image.msscdn.net/thumbnails/images/goods_img/20260327/6213122/6213122_17745986695364_500.jpg,"린넨셔츠, 반팔, 여름셔츠, 피그먼트반팔셔츠, 반팔셔츠, 오버핏셔츠, 피그먼트셔츠",모던,젠더리스,스트리트
6213122,시티보이 오버핏 피그먼트 반팔 셔츠 7COLOR,untapped,상의,공용,S,29880,https://www.musinsa.com/products/6213122,https://image.msscdn.net/thumbnails/images/goods_img/20260327/6213122/6213122_17745986695364_500.jpg,"린넨셔츠, 반팔, 여름셔츠, 피그먼트반팔셔츠, 반팔셔츠, 오버핏셔츠, 피그먼트셔츠",모던,젠더리스,스트리트
6213122,시티보이 오버핏 피그먼트 반팔 셔츠 7COLOR,untapped,상의,공용,M,29880,https://www.musinsa.com/products/6213122,https://image.msscdn.net/thumbnails/images/goods_img/20260327/6213122/6213122_17745986695364_500.jpg,"린넨셔츠, 반팔, 여름셔츠, 피그먼트반팔셔츠, 반팔셔츠, 오버핏셔츠, 피그먼트셔츠",모던,젠더리스,스트리트
6213122,시티보이 오버핏 피그먼트 반팔 셔츠 7COLOR,untapped,상의,공용,L,29880,https://www.musinsa.com/products/6213122,https://image.msscdn.net/thumbnails/images/goods_img/20260327/6213122/6213122_17745986695364_500.jpg,"린넨셔츠, 반팔, 여름셔츠, 피그먼트반팔셔츠, 반팔셔츠, 오버핏셔츠, 피그먼트셔츠",모던,젠더리스,스트리트
6213122,시티보이 오버핏 피그먼트 반팔 셔츠 7COLOR,untapped,상의,공용,XL,29880,https://www.musinsa.com/products/6213122,https://image.msscdn.net/thumbnails/images/goods_img/20260327/6213122/6213122_17745986695364_500.jpg,"린넨셔츠, 반팔, 여름셔츠, 피그먼트반팔셔츠, 반팔셔츠, 오버핏셔츠, 피그먼트셔츠",모던,젠더리스,스트리트
6213122,시티보이 오버핏 피그먼트 반팔 셔츠 7COLOR,untapped,상의,공용,2XL,29880,https://www.musinsa.com/products/6213122,https://image.msscdn.net/thumbnails/images/goods_img/20260327/6213122/6213122_17745986695364_500.jpg,"린넨셔츠, 반팔, 여름셔츠, 피그먼트반팔셔츠, 반팔셔츠, 오버핏셔츠, 피그먼트셔츠",모던,젠더리스,스트리트
6148671,[기획](건조기가능) 에센셜 CP 이중지 크롭 반팔티_9color,trillion,상의,공용,XS,16990,https://www.musinsa.com/products/6148671,https://image.msscdn.net/thumbnails/images/goods_img/20260317/6148671/6148671_17775271687057_500.jpg,"반팔, 반소매, 기본티, 무지, 짐웨어, 크롭, 크롭티",스트리트,모던,젠더리스
6148671,[기획](건조기가능) 에센셜 CP 이중지 크롭 반팔티_9color,trillion,상의,공용,S,16990,https://www.musinsa.com/products/6148671,https://image.msscdn.net/thumbnails/images/goods_img/20260317/6148671/6148671_17775271687057_500.jpg,"반팔, 반소매, 기본티, 무지, 짐웨어, 크롭, 크롭티",스트리트,모던,젠더리스
6148671,[기획](건조기가능) 에센셜 CP 이중지 크롭 반팔티_9color,trillion,상의,공용,M,16990,https://www.musinsa.com/products/6148671,https://image.msscdn.net/thumbnails/images/goods_img/20260317/6148671/6148671_17775271687057_500.jpg,"반팔, 반소매, 기본티, 무지, 짐웨어, 크롭, 크롭티",스트리트,모던,젠더리스
6148671,[기획](건조기가능) 에센셜 CP 이중지 크롭 반팔티_9color,trillion,상의,공용,L,16990,https://www.musinsa.com/products/6148671,https://image.msscdn.net/thumbnails/images/goods_img/20260317/6148671/6148671_17775271687057_500.jpg,"반팔, 반소매, 기본티, 무지, 짐웨어, 크롭, 크롭티",스트리트,모던,젠더리스
6148671,[기획](건조기가능) 에센셜 CP 이중지 크롭 반팔티_9color,trillion,상의,공용,XL,16990,https://www.musinsa.com/products/6148671,https://image.msscdn.net/thumbnails/images/goods_img/20260317/6148671/6148671_17775271687057_500.jpg,"반팔, 반소매, 기본티, 무지, 짐웨어, 크롭, 크롭티",스트리트,모던,젠더리스
6148671,[기획](건조기가능) 에센셜 CP 이중지 크롭 반팔티_9color,trillion,상의,공용,2XL,16990,https://www.musinsa.com/products/6148671,https://image.msscdn.net/thumbnails/images/goods_img/20260317/6148671/6148671_17775271687057_500.jpg,"반팔, 반소매, 기본티, 무지, 짐웨어, 크롭, 크롭티",스트리트,모던,젠더리스
6109248,[ON]워셔블 멀티 스트라이프 카라 반팔 니트 - 4color,mindbridge,상의,남성,XS,39900,https://www.musinsa.com/products/6109248,https://image.msscdn.net/thumbnails/images/goods_img/20260310/6109248/6109248_17794257237421_500.jpg,"여름니트, 반팔니트, 남성니트, 서머니트, 카라니트, 니트카라, 남자니트",스트리트,모던,젠더리스
6109248,[ON]워셔블 멀티 스트라이프 카라 반팔 니트 - 4color,mindbridge,상의,남성,S,39900,https://www.musinsa.com/products/6109248,https://image.msscdn.net/thumbnails/images/goods_img/20260310/6109248/6109248_17794257237421_500.jpg,"여름니트, 반팔니트, 남성니트, 서머니트, 카라니트, 니트카라, 남자니트",스트리트,모던,젠더리스
6109248,[ON]워셔블 멀티 스트라이프 카라 반팔 니트 - 4color,mindbridge,상의,남성,M,39900,https://www.musinsa.com/products/6109248,https://image.msscdn.net/thumbnails/images/goods_img/20260310/6109248/6109248_17794257237421_500.jpg,"여름니트, 반팔니트, 남성니트, 서머니트, 카라니트, 니트카라, 남자니트",스트리트,모던,젠더리스
6109248,[ON]워셔블 멀티 스트라이프 카라 반팔 니트 - 4color,mindbridge,상의,남성,L,39900,https://www.musinsa.com/products/6109248,https://image.msscdn.net/thumbnails/images/goods_img/20260310/6109248/6109248_17794257237421_500.jpg,"여름니트, 반팔니트, 남성니트, 서머니트, 카라니트, 니트카라, 남자니트",스트리트,모던,젠더리스
6109248,[ON]워셔블 멀티 스트라이프 카라 반팔 니트 - 4color,mindbridge,상의,남성,XL,39900,https://www.musinsa.com/products/6109248,https://image.msscdn.net/thumbnails/images/goods_img/20260310/6109248/6109248_17794257237421_500.jpg,"여름니트, 반팔니트, 남성니트, 서머니트, 카라니트, 니트카라, 남자니트",스트리트,모던,젠더리스
6109248,[ON]워셔블 멀티 스트라이프 카라 반팔 니트 - 4color,mindbridge,상의,남성,2XL,39900,https://www.musinsa.com/products/6109248,https://image.msscdn.net/thumbnails/images/goods_img/20260310/6109248/6109248_17794257237421_500.jpg,"여름니트, 반팔니트, 남성니트, 서머니트, 카라니트, 니트카라, 남자니트",스트리트,모던,젠더리스
6520341,배색 레이어드 롤업 반팔 티셔츠_피그먼트 네이비,dimitriblack,상의,공용,XS,27900,https://www.musinsa.com/products/6520341,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520341/6520341_17794356873108_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",젠더리스,스트리트,모던
6520341,배색 레이어드 롤업 반팔 티셔츠_피그먼트 네이비,dimitriblack,상의,공용,S,27900,https://www.musinsa.com/products/6520341,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520341/6520341_17794356873108_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",젠더리스,스트리트,모던
6520341,배색 레이어드 롤업 반팔 티셔츠_피그먼트 네이비,dimitriblack,상의,공용,M,27900,https://www.musinsa.com/products/6520341,https://image.msscdn.net/thumbnails/images/goods_img/20260520/6520341/6520341_17794356873108_500.jpg,"핀터룩, 워싱, 코튼, 기본티, 무지, 크롭티, 면티",젠더리스,스트리트,모던
